Time-Course Task

Problem Description:
    AutomaticStepSize: 0
    StepNumber: 1000
    StepSize: 0.25
    Duration: 250
    TimeSeriesRequested: 1
    OutputStartTime: 0
    Output Event: 0
    Start in Steady State: 0
    Use Values: 0
    Values: 

Method: Deterministic (LSODA)
    Integrate Reduced Model: 0
    Relative Tolerance: 1e-06
    Absolute Tolerance: 1e-12
    Max Internal Steps: 100000
    Max Internal Step Size: 0


Time-Course Result:

# Time	EpoRJAK2	EpoRpJAK2	STAT5	CIS	SOCS3	p12EpoRpJAK2	SHP1	CISRNA	SOCS3RNA	CISnRNA1	CISnRNA3	SOCS3nRNA1	SOCS3nRNA3	npSTAT5	CISnRNA4	p2EpoRpJAK2	SOCS3nRNA4	EpoRJAK2_CIS	SOCS3nRNA2	CISnRNA2	CISnRNA5	SOCS3nRNA5	pSTAT5	p1EpoRpJAK2	SHP1Act	
222.75	3.75547	0.123057	69.6244	21.2942	7.92234	0.0212466	26.5542	0.0341416	0.0456216	336.954	338.129	0.000380958	0.000380762	3.89438	339.995	0.0611405	0.000380675	9.45587e-25	0.000380856	337.181	343.018	0.000380596	7.45177	0.0153098	0.170925	
223	3.75545	0.123061	69.6231	21.2805	7.91798	0.0212497	26.5542	0.0341308	0.0455966	336.966	338.095	0.000380987	0.000380787	3.89469	339.928	0.0611457	0.000380698	9.66039e-25	0.000380883	337.173	342.909	0.000380618	7.45285	0.0153109	0.170944	
223.25	3.75544	0.123065	69.6217	21.2669	7.91363	0.0212527	26.5541	0.0341201	0.0455715	336.979	338.062	0.000381017	0.000380813	3.89501	339.863	0.0611508	0.000380722	9.86442e-25	0.000380911	337.166	342.802	0.000380639	7.45393	0.015312	0.170964	
223.5	3.75543	0.123069	69.6204	21.2533	7.9093	0.0212557	26.5541	0.0341096	0.0455465	336.992	338.03	0.000381047	0.000380839	3.89534	339.798	0.0611559	0.000380747	1.00685e-24	0.00038094	337.16	342.697	0.000380662	7.45502	0.0153131	0.170984	
223.75	3.75541	0.123073	69.6191	21.2396	7.90497	0.0212587	26.5541	0.0340992	0.0455216	337.006	337.999	0.000381077	0.000380866	3.89567	339.735	0.061161	0.000380772	1.02731e-24	0.000380968	337.154	342.592	0.000380685	7.45611	0.0153141	0.171003	
224	3.7554	0.123077	69.6178	21.226	7.90065	0.0212617	26.5541	0.034089	0.0454968	337.02	337.969	0.000381108	0.000380894	3.896	339.672	0.061166	0.000380797	1.04789e-24	0.000380998	337.149	342.49	0.000380708	7.45721	0.0153152	0.171023	
224.25	3.75539	0.12308	69.6165	21.2125	7.89634	0.0212646	26.5541	0.0340789	0.0454719	337.035	337.94	0.00038114	0.000380922	3.89634	339.611	0.0611711	0.000380823	1.06865e-24	0.000381027	337.145	342.389	0.000380732	7.45831	0.0153163	0.171042	
224.5	3.75537	0.123084	69.6151	21.1989	7.89204	0.0212676	26.554	0.034069	0.0454472	337.05	337.912	0.000381172	0.00038095	3.89669	339.551	0.0611761	0.00038085	1.08967e-24	0.000381057	337.141	342.289	0.000380757	7.45941	0.0153173	0.171062	
224.75	3.75536	0.123088	69.6138	21.1854	7.88775	0.0212706	26.554	0.0340592	0.0454225	337.066	337.884	0.000381204	0.000380979	3.89703	339.493	0.0611811	0.000380877	1.11102e-24	0.000381088	337.138	342.19	0.000380782	7.46052	0.0153184	0.171082	
225	3.75535	0.123092	69.6124	21.1719	7.88348	0.0212735	26.554	0.0340496	0.0453979	337.083	337.858	0.000381237	0.000381008	3.89739	339.435	0.0611861	0.000380904	1.13278e-24	0.000381119	337.136	342.093	0.000380807	7.46163	0.0153194	0.171101	
225.25	3.75534	0.123095	69.6111	21.1584	7.87921	0.0212764	26.554	0.0340401	0.0453733	337.1	337.832	0.00038127	0.000381038	3.89774	339.378	0.0611911	0.000380932	1.15505e-24	0.000381151	337.134	341.998	0.000380833	7.46274	0.0153205	0.171121	
225.5	3.75532	0.123099	69.6097	21.1449	7.87495	0.0212794	26.554	0.0340307	0.0453487	337.117	337.807	0.000381304	0.000381068	3.8981	339.323	0.061196	0.00038096	1.17791e-24	0.000381183	337.133	341.904	0.00038086	7.46386	0.0153215	0.17114	
225.75	3.75531	0.123103	69.6083	21.1314	7.8707	0.0212823	26.5539	0.0340215	0.0453243	337.135	337.783	0.000381338	0.000381099	3.89847	339.269	0.0612009	0.000380989	1.20146e-24	0.000381215	337.133	341.811	0.000380887	7.46498	0.0153226	0.17116	
226	3.7553	0.123106	69.6069	21.118	7.86646	0.0212852	26.5539	0.0340124	0.0452998	337.153	337.76	0.000381372	0.00038113	3.89884	339.216	0.0612058	0.000381019	1.22581e-24	0.000381248	337.133	341.72	0.000380914	7.4661	0.0153236	0.171179	
226.25	3.75529	0.12311	69.6056	21.1046	7.86223	0.021288	26.5539	0.0340034	0.0452755	337.172	337.738	0.000381407	0.000381162	3.89921	339.163	0.0612107	0.000381049	1.25108e-24	0.000381281	337.134	341.63	0.000380942	7.46723	0.0153246	0.171199	
226.5	3.75527	0.123114	69.6042	21.0912	7.858	0.0212909	26.5539	0.0339946	0.0452512	337.192	337.716	0.000381443	0.000381194	3.89959	339.112	0.0612156	0.000381079	1.27738e-24	0.000381315	337.136	341.541	0.000380971	7.46836	0.0153257	0.171218	
226.75	3.75526	0.123117	69.6028	21.0778	7.85379	0.0212938	26.5539	0.0339859	0.0452269	337.212	337.696	0.000381478	0.000381226	3.89997	339.062	0.0612205	0.00038111	1.30484e-24	0.000381349	337.139	341.454	0.000381	7.46949	0.0153267	0.171237	
227	3.75525	0.123121	69.6014	21.0644	7.84959	0.0212966	26.5538	0.0339774	0.0452027	337.232	337.676	0.000381515	0.000381259	3.90035	339.013	0.0612253	0.000381141	1.33358e-24	0.000381384	337.141	341.368	0.000381029	7.47063	0.0153277	0.171257	
227.25	3.75524	0.123124	69.6	21.0511	7.8454	0.0212995	26.5538	0.0339689	0.0451786	337.253	337.657	0.000381551	0.000381293	3.90074	338.966	0.0612301	0.000381173	1.36375e-24	0.000381419	337.145	341.284	0.000381059	7.47177	0.0153287	0.171276	
227.5	3.75523	0.123128	69.5986	21.0378	7.84122	0.0213023	26.5538	0.0339607	0.0451545	337.274	337.639	0.000381588	0.000381326	3.90113	338.919	0.0612349	0.000381205	1.39549e-24	0.000381454	337.149	341.2	0.00038109	7.47291	0.0153297	0.171296	
227.75	3.75521	0.123132	69.5971	21.0245	7.83704	0.0213051	26.5538	0.0339525	0.0451305	337.296	337.622	0.000381626	0.000381361	3.90153	338.873	0.0612397	0.000381237	1.42896e-24	0.00038149	337.154	341.118	0.000381121	7.47406	0.0153307	0.171315	
228	3.7552	0.123135	69.5957	21.0112	7.83288	0.0213079	26.5538	0.0339445	0.0451065	337.318	337.605	0.000381663	0.000381395	3.90193	338.828	0.0612444	0.00038127	1.4643e-24	0.000381526	337.16	341.038	0.000381152	7.4752	0.0153317	0.171334	
228.25	3.75519	0.123139	69.5943	20.998	7.82873	0.0213107	26.5537	0.0339366	0.0450826	337.341	337.589	0.000381701	0.00038143	3.90234	338.784	0.0612491	0.000381304	1.49627e-24	0.000381563	337.166	340.958	0.000381184	7.47635	0.0153327	0.171354	
228.5	3.75518	0.123142	69.5929	20.9847	7.82458	0.0213135	26.5537	0.0339288	0.0450587	337.364	337.574	0.00038174	0.000381466	3.90274	338.742	0.0612539	0.000381338	1.51498e-24	0.0003816	337.172	340.88	0.000381216	7.47751	0.0153337	0.171373	
228.75	3.75516	0.123146	69.5914	20.9715	7.82045	0.0213163	26.5537	0.0339212	0.0450349	337.387	337.56	0.000381779	0.000381502	3.90316	338.7	0.0612586	0.000381372	1.53284e-24	0.000381637	337.179	340.804	0.000381249	7.47866	0.0153347	0.171392	
229	3.75515	0.123149	69.59	20.9583	7.81633	0.0213191	26.5537	0.0339137	0.0450112	337.411	337.547	0.000381818	0.000381538	3.90357	338.659	0.0612632	0.000381407	1.54979e-24	0.000381675	337.187	340.728	0.000381282	7.47982	0.0153357	0.171411	
229.25	3.75514	0.123153	69.5885	20.9452	7.81221	0.0213218	26.5537	0.0339063	0.0449875	337.436	337.534	0.000381858	0.000381575	3.90399	338.619	0.0612679	0.000381442	1.56576e-24	0.000381713	337.196	340.654	0.000381315	7.48098	0.0153367	0.171431	
229.5	3.75513	0.123156	69.5871	20.932	7.80811	0.0213246	26.5537	0.033899	0.0449638	337.461	337.522	0.000381898	0.000381612	3.90441	338.581	0.0612725	0.000381478	1.58069e-24	0.000381752	337.205	340.581	0.000381349	7.48214	0.0153377	0.17145	
229.75	3.75512	0.12316	69.5856	20.9189	7.80401	0.0213273	26.5536	0.0338919	0.0449402	337.486	337.511	0.000381938	0.000381649	3.90484	338.543	0.0612771	0.000381514	1.59449e-24	0.000381791	337.214	340.509	0.000381384	7.48331	0.0153386	0.171469	
230	3.75511	0.123163	69.5842	20.9058	7.79992	0.02133	26.5536	0.0338848	0.0449167	337.511	337.501	0.000381979	0.000381687	3.90527	338.506	0.0612817	0.00038155	1.60709e-24	0.00038183	337.224	340.439	0.000381418	7.48448	0.0153396	0.171488	
230.25	3.75509	0.123166	69.5827	20.8927	7.79585	0.0213327	26.5536	0.0338779	0.0448932	337.538	337.491	0.00038202	0.000381726	3.9057	338.47	0.0612863	0.000381587	1.61842e-24	0.00038187	337.235	340.369	0.000381454	7.48565	0.0153406	0.171507	
230.5	3.75508	0.12317	69.5812	20.8796	7.79178	0.0213354	26.5536	0.0338711	0.0448698	337.564	337.482	0.000382061	0.000381764	3.90614	338.435	0.0612909	0.000381624	1.62838e-24	0.00038191	337.246	340.301	0.000381489	7.48682	0.0153415	0.171526	
230.75	3.75507	0.123173	69.5797	20.8666	7.78772	0.0213381	26.5536	0.0338645	0.0448465	337.591	337.474	0.000382103	0.000381803	3.90657	338.401	0.0612954	0.000381661	1.6369e-24	0.00038195	337.258	340.234	0.000381525	7.488	0.0153425	0.171545	
231	3.75506	0.123177	69.5783	20.8536	7.78367	0.0213408	26.5535	0.0338579	0.0448231	337.618	337.467	0.000382145	0.000381843	3.90702	338.368	0.0612999	0.000381699	1.64388e-24	0.000381991	337.27	340.168	0.000381562	7.48917	0.0153434	0.171565	
231.25	3.75505	0.12318	69.5768	20.8406	7.77964	0.0213434	26.5535	0.0338515	0.0447999	337.646	337.46	0.000382187	0.000381882	3.90746	338.336	0.0613044	0.000381738	1.64923e-24	0.000382032	337.283	340.104	0.000381599	7.49035	0.0153444	0.171584	
231.5	3.75504	0.123183	69.5753	20.8276	7.77561	0.0213461	26.5535	0.0338452	0.0447767	337.674	337.454	0.00038223	0.000381922	3.90791	338.305	0.0613089	0.000381776	1.65285e-24	0.000382074	337.297	340.04	0.000381636	7.49154	0.0153453	0.171603	
231.75	3.75502	0.123187	69.5738	20.8146	7.77159	0.0213487	26.5535	0.033839	0.0447535	337.702	337.449	0.000382273	0.000381963	3.90836	338.274	0.0613134	0.000381815	1.65465e-24	0.000382115	337.311	339.978	0.000381673	7.49272	0.0153463	0.171622	
232	3.75501	0.12319	69.5723	20.8017	7.76758	0.0213514	26.5535	0.0338329	0.0447305	337.731	337.444	0.000382316	0.000382004	3.90882	338.245	0.0613178	0.000381855	1.65451e-24	0.000382158	337.325	339.917	0.000381711	7.4939	0.0153472	0.171641	
232.25	3.755	0.123193	69.5708	20.7888	7.76358	0.021354	26.5534	0.033827	0.0447074	337.761	337.44	0.00038236	0.000382045	3.90928	338.216	0.0613223	0.000381895	1.65234e-24	0.0003822	337.34	339.857	0.00038175	7.49509	0.0153481	0.17166	
232.5	3.75499	0.123197	69.5693	20.7759	7.75959	0.0213566	26.5534	0.0338211	0.0446844	337.79	337.437	0.000382404	0.000382086	3.90974	338.189	0.0613267	0.000381935	1.64802e-24	0.000382243	337.355	339.798	0.000381788	7.49628	0.0153491	0.171679	
232.75	3.75498	0.1232	69.5678	20.763	7.75561	0.0213592	26.5534	0.0338154	0.0446615	337.82	337.434	0.000382448	0.000382128	3.9102	338.162	0.0613311	0.000381975	1.64143e-24	0.000382286	337.371	339.741	0.000381828	7.49747	0.01535	0.171698	
233	3.75497	0.123203	69.5662	20.7501	7.75164	0.0213618	26.5534	0.0338097	0.0446386	337.851	337.432	0.000382493	0.00038217	3.91067	338.136	0.0613354	0.000382016	1.63246e-24	0.000382329	337.388	339.684	0.000381867	7.49867	0.0153509	0.171717	
233.25	3.75496	0.123206	69.5647	20.7373	7.74767	0.0213643	26.5534	0.0338042	0.0446158	337.881	337.431	0.000382538	0.000382213	3.91114	338.111	0.0613398	0.000382057	1.62098e-24	0.000382373	337.405	339.629	0.000381907	7.49986	0.0153518	0.171735	
233.5	3.75495	0.12321	69.5632	20.7245	7.74372	0.0213669	26.5533	0.0337988	0.0445931	337.912	337.43	0.000382583	0.000382255	3.91162	338.087	0.0613441	0.000382099	1.60686e-24	0.000382417	337.422	339.574	0.000381947	7.50106	0.0153527	0.171754	
233.75	3.75494	0.123213	69.5617	20.7117	7.73978	0.0213695	26.5533	0.0337935	0.0445704	337.944	337.43	0.000382628	0.000382299	3.91209	338.063	0.0613484	0.000382141	1.58999e-24	0.000382461	337.44	339.521	0.000381988	7.50226	0.0153536	0.171773	
234	3.75492	0.123216	69.5601	20.699	7.73584	0.021372	26.5533	0.0337883	0.0445477	337.976	337.431	0.000382674	0.000382342	3.91257	338.041	0.0613527	0.000382183	1.57021e-24	0.000382506	337.459	339.469	0.000382029	7.50346	0.0153546	0.171792	
234.25	3.75491	0.123219	69.5586	20.6862	7.73192	0.0213745	26.5533	0.0337832	0.0445251	338.008	337.432	0.00038272	0.000382386	3.91305	338.019	0.061357	0.000382225	1.54739e-24	0.000382551	337.478	339.418	0.00038207	7.50466	0.0153555	0.171811	
234.5	3.7549	0.123222	69.5571	20.6735	7.72801	0.0213771	26.5533	0.0337782	0.0445026	338.04	337.434	0.000382767	0.00038243	3.91354	337.998	0.0613613	0.000382268	1.52139e-24	0.000382596	337.497	339.367	0.000382111	7.50586	0.0153563	0.17183	
234.75	3.75489	0.123225	69.5555	20.6608	7.7241	0.0213796	26.5533	0.0337733	0.0444801	338.073	337.437	0.000382813	0.000382474	3.91402	337.978	0.0613655	0.000382311	1.49291e-24	0.000382642	337.517	339.318	0.000382153	7.50707	0.0153572	0.171848	
235	3.75488	0.123229	69.554	20.6481	7.72021	0.0213821	26.5532	0.0337686	0.0444576	338.106	337.44	0.00038286	0.000382519	3.91451	337.959	0.0613697	0.000382355	1.48339e-24	0.000382688	337.537	339.27	0.000382196	7.50828	0.0153581	0.171867	
235.25	3.75487	0.123232	69.5524	20.6355	7.71632	0.0213845	26.5532	0.0337639	0.0444353	338.14	337.444	0.000382907	0.000382564	3.91501	337.941	0.0613739	0.000382399	1.47392e-24	0.000382734	337.558	339.224	0.000382238	7.50948	0.015359	0.171886	
235.5	3.75486	0.123235	69.5509	20.6229	7.71244	0.021387	26.5532	0.0337593	0.0444129	338.174	337.448	0.000382955	0.000382609	3.9155	337.923	0.0613781	0.000382443	1.46463e-24	0.00038278	337.58	339.178	0.000382281	7.51069	0.0153599	0.171905	
235.75	3.75485	0.123238	69.5493	20.6103	7.70857	0.0213895	26.5532	0.0337549	0.0443907	338.208	337.453	0.000383003	0.000382655	3.916	337.906	0.0613823	0.000382487	1.45565e-24	0.000382827	337.601	339.133	0.000382324	7.5119	0.0153608	0.171923	
236	3.75484	0.123241	69.5478	20.5977	7.70472	0.0213919	26.5532	0.0337505	0.0443685	338.242	337.459	0.000383051	0.000382701	3.9165	337.89	0.0613864	0.000382532	1.44713e-24	0.000382874	337.623	339.089	0.000382368	7.51312	0.0153616	0.171942	
236.25	3.75483	0.123244	69.5462	20.5851	7.70087	0.0213944	26.5531	0.0337462	0.0443463	338.277	337.465	0.000383099	0.000382747	3.917	337.875	0.0613905	0.000382577	1.43921e-24	0.000382921	337.646	339.046	0.000382412	7.51433	0.0153625	0.171961	
236.5	3.75482	0.123247	69.5447	20.5726	7.69703	0.0213968	26.5531	0.033742	0.0443242	338.312	337.472	0.000383147	0.000382793	3.91751	337.861	0.0613946	0.000382623	1.43207e-24	0.000382968	337.669	339.004	0.000382456	7.51555	0.0153634	0.171979	
236.75	3.75481	0.12325	69.5431	20.5601	7.6932	0.0213993	26.5531	0.033738	0.0443021	338.348	337.48	0.000383196	0.00038284	3.91802	337.847	0.0613987	0.000382668	1.42586e-24	0.000383016	337.693	338.963	0.0003825	7.51676	0.0153642	0.171998	
237	3.7548	0.123253	69.5415	20.5476	7.68938	0.0214017	26.5531	0.033734	0.0442801	338.383	337.488	0.000383245	0.000382887	3.91853	337.834	0.0614028	0.000382714	1.42077e-24	0.000383064	337.717	338.923	0.000382545	7.51798	0.0153651	0.172016	
237.25	3.75479	0.123256	69.54	20.5351	7.68557	0.0214041	26.5531	0.0337301	0.0442582	338.419	337.496	0.000383294	0.000382934	3.91904	337.822	0.0614069	0.00038276	1.41698e-24	0.000383112	337.741	338.884	0.00038259	7.5192	0.0153659	0.172035	
237.5	3.75478	0.123259	69.5384	20.5226	7.68176	0.0214065	26.553	0.0337264	0.0442363	338.456	337.505	0.000383344	0.000382982	3.91955	337.811	0.0614109	0.000382807	1.41469e-24	0.000383161	337.766	338.846	0.000382636	7.52042	0.0153668	0.172054	
237.75	3.75477	0.123262	69.5368	20.5102	7.67797	0.0214088	26.553	0.0337227	0.0442144	338.492	337.515	0.000383394	0.00038303	3.92007	337.8	0.0614149	0.000382854	1.41409e-24	0.00038321	337.791	338.809	0.000382681	7.52164	0.0153676	0.172072	
238	3.75476	0.123265	69.5352	20.4978	7.67419	0.0214112	26.553	0.0337191	0.0441927	338.529	337.525	0.000383444	0.000383078	3.92059	337.79	0.0614189	0.000382901	1.41541e-24	0.000383259	337.816	338.773	0.000382727	7.52286	0.0153685	0.172091	
238.25	3.75475	0.123268	69.5337	20.4854	7.67042	0.0214136	26.553	0.0337156	0.0441709	338.566	337.536	0.000383494	0.000383126	3.92111	337.781	0.0614229	0.000382948	1.41886e-24	0.000383308	337.842	338.738	0.000382774	7.52408	0.0153693	0.172109	
238.5	3.75474	0.123271	69.5321	20.4731	7.66665	0.0214159	26.553	0.0337122	0.0441492	338.604	337.548	0.000383544	0.000383175	3.92164	337.772	0.0614268	0.000382995	1.42467e-24	0.000383358	337.869	338.704	0.00038282	7.52531	0.0153702	0.172128	
238.75	3.75473	0.123274	69.5305	20.4607	7.6629	0.0214182	26.553	0.0337089	0.0441276	338.642	337.559	0.000383595	0.000383223	3.92216	337.765	0.0614308	0.000383043	1.4331e-24	0.000383407	337.896	338.671	0.000382867	7.52653	0.015371	0.172146	
239	3.75472	0.123277	69.5289	20.4484	7.65915	0.0214206	26.5529	0.0337057	0.0441061	338.68	337.572	0.000383646	0.000383273	3.92269	337.757	0.0614347	0.000383091	1.44437e-24	0.000383457	337.923	338.638	0.000382914	7.52776	0.0153718	0.172164	
239.25	3.75471	0.12328	69.5273	20.4361	7.65541	0.0214229	26.5529	0.0337025	0.0440845	338.718	337.585	0.000383697	0.000383322	3.92322	337.751	0.0614386	0.00038314	1.45877e-24	0.000383508	337.95	338.607	0.000382961	7.52898	0.0153726	0.172183	
239.5	3.7547	0.123283	69.5257	20.4239	7.65169	0.0214252	26.5529	0.0336995	0.0440631	338.757	337.598	0.000383748	0.000383371	3.92375	337.745	0.0614425	0.000383188	1.47654e-24	0.000383558	337.978	338.577	0.000383009	7.53021	0.0153734	0.172201	
239.75	3.75469	0.123286	69.5241	20.4116	7.64797	0.0214275	26.5529	0.0336965	0.0440417	338.796	337.612	0.0003838	0.000383421	3.92429	337.74	0.0614464	0.000383237	1.49799e-24	0.000383609	338.007	338.547	0.000383057	7.53144	0.0153743	0.17222	
240	3.75468	0.123289	69.5225	20.3994	7.64426	0.0214298	26.5529	0.0336937	0.0440203	338.835	337.627	0.000383851	0.000383471	3.92483	337.736	0.0614502	0.000383286	1.5234e-24	0.00038366	338.036	338.518	0.000383105	7.53267	0.0153751	0.172238	
240.25	3.75467	0.123291	69.5209	20.3872	7.64056	0.0214321	26.5528	0.0336909	0.043999	338.874	337.642	0.000383903	0.000383522	3.92536	337.733	0.0614541	0.000383336	1.55306e-24	0.000383711	338.065	338.49	0.000383153	7.5339	0.0153759	0.172256	
240.5	3.75466	0.123294	69.5193	20.375	7.63687	0.0214343	26.5528	0.0336882	0.0439777	338.914	337.657	0.000383955	0.000383572	3.92591	337.73	0.0614579	0.000383385	1.5873e-24	0.000383762	338.094	338.463	0.000383202	7.53513	0.0153767	0.172275	
240.75	3.75465	0.123297	69.5177	20.3629	7.63319	0.0214366	26.5528	0.0336856	0.0439565	338.954	337.674	0.000384008	0.000383623	3.92645	337.727	0.0614617	0.000383435	1.62643e-24	0.000383814	338.124	338.437	0.000383251	7.53636	0.0153775	0.172293	
241	3.75464	0.1233	69.5161	20.3508	7.62951	0.0214388	26.5528	0.0336831	0.0439354	338.994	337.69	0.00038406	0.000383674	3.92699	337.726	0.0614654	0.000383485	1.67079e-24	0.000383865	338.154	338.412	0.0003833	7.53759	0.0153783	0.172311	
241.25	3.75463	0.123303	69.5145	20.3387	7.62585	0.021441	26.5528	0.0336807	0.0439143	339.035	337.707	0.000384113	0.000383725	3.92754	337.725	0.0614692	0.000383535	1.72073e-24	0.000383917	338.185	338.388	0.000383349	7.53882	0.0153791	0.172329	
241.5	3.75462	0.123305	69.5129	20.3266	7.6222	0.0214433	26.5528	0.0336783	0.0438933	339.075	337.725	0.000384166	0.000383776	3.92809	337.724	0.061473	0.000383586	1.74535e-24	0.00038397	338.216	338.364	0.000383399	7.54006	0.0153799	0.172348	
241.75	3.75461	0.123308	69.5113	20.3145	7.61855	0.0214455	26.5527	0.0336761	0.0438723	339.116	337.743	0.000384219	0.000383828	3.92864	337.725	0.0614767	0.000383637	1.76245e-24	0.000384022	338.247	338.341	0.000383449	7.54129	0.0153806	0.172366	
242	3.7546	0.123311	69.5097	20.3025	7.61492	0.0214477	26.5527	0.0336739	0.0438513	339.157	337.761	0.000384272	0.00038388	3.92919	337.726	0.0614804	0.000383688	1.77948e-24	0.000384075	338.279	338.319	0.000383499	7.54253	0.0153814	0.172384	
242.25	3.75459	0.123314	69.508	20.2905	7.61129	0.0214499	26.5527	0.0336718	0.0438305	339.199	337.78	0.000384326	0.000383932	3.92974	337.727	0.0614841	0.000383739	1.79629e-24	0.000384127	338.311	338.298	0.000383549	7.54376	0.0153822	0.172402	
242.5	3.75458	0.123316	69.5064	20.2785	7.60767	0.021452	26.5527	0.0336698	0.0438096	339.24	337.8	0.00038438	0.000383984	3.9303	337.73	0.0614877	0.00038379	1.81277e-24	0.00038418	338.343	338.278	0.0003836	7.54499	0.015383	0.17242	
242.75	3.75457	0.123319	69.5048	20.2665	7.60407	0.0214542	26.5527	0.0336678	0.0437888	339.282	337.82	0.000384433	0.000384036	3.93086	337.732	0.0614914	0.000383842	1.82875e-24	0.000384233	338.376	338.259	0.000383651	7.54623	0.0153837	0.172438	
243	3.75456	0.123322	69.5032	20.2546	7.60047	0.0214564	26.5526	0.033666	0.0437681	339.324	337.84	0.000384487	0.000384089	3.93141	337.736	0.061495	0.000383894	1.84409e-24	0.000384287	338.409	338.24	0.000383702	7.54747	0.0153845	0.172456	
243.25	3.75455	0.123325	69.5016	20.2427	7.59688	0.0214585	26.5526	0.0336642	0.0437474	339.367	337.861	0.000384542	0.000384142	3.93198	337.74	0.0614987	0.000383946	1.85861e-24	0.00038434	338.442	338.222	0.000383753	7.5487	0.0153853	0.172474	
243.5	3.75454	0.123327	69.4999	20.2308	7.5933	0.0214607	26.5526	0.0336625	0.0437268	339.409	337.882	0.000384596	0.000384195	3.93254	337.745	0.0615023	0.000383998	1.87214e-24	0.000384394	338.476	338.205	0.000383804	7.54994	0.015386	0.172492	
243.75	3.75453	0.12333	69.4983	20.2189	7.58972	0.0214628	26.5526	0.0336609	0.0437063	339.452	337.904	0.000384651	0.000384248	3.9331	337.75	0.0615058	0.00038405	1.88449e-24	0.000384448	338.51	338.189	0.000383856	7.55117	0.0153868	0.17251	
244	3.75453	0.123333	69.4967	20.2071	7.58616	0.0214649	26.5526	0.0336593	0.0436857	339.495	337.926	0.000384705	0.000384301	3.93367	337.756	0.0615094	0.000384103	1.89546e-24	0.000384502	338.544	338.173	0.000383908	7.55241	0.0153875	0.172528	
244.25	3.75452	0.123335	69.4951	20.1952	7.58261	0.021467	26.5526	0.0336579	0.0436653	339.538	337.948	0.00038476	0.000384355	3.93423	337.762	0.0615129	0.000384156	1.90485e-24	0.000384556	338.578	338.159	0.00038396	7.55365	0.0153883	0.172546	
244.5	3.75451	0.123338	69.4934	20.1834	7.57906	0.0214691	26.5525	0.0336565	0.0436449	339.582	337.971	0.000384815	0.000384408	3.9348	337.769	0.0615165	0.000384209	1.91242e-24	0.00038461	338.613	338.145	0.000384012	7.55488	0.015389	0.172564	
244.75	3.7545	0.12334	69.4918	20.1717	7.57553	0.0214712	26.5525	0.0336552	0.0436245	339.625	337.995	0.00038487	0.000384462	3.93537	337.777	0.06152	0.000384262	1.91794e-24	0.000384665	338.648	338.131	0.000384065	7.55612	0.0153897	0.172582	
245	3.75449	0.123343	69.4902	20.1599	7.572	0.0214733	26.5525	0.0336539	0.0436042	339.669	338.019	0.000384926	0.000384516	3.93594	337.785	0.0615235	0.000384315	1.92118e-24	0.00038472	338.684	338.119	0.000384117	7.55736	0.0153905	0.1726	
