task1.time,task1.npSTAT5,task2.npSTAT5,task3.npSTAT5
56.96,13.758222203751025,0.14865706994612035,8.205629895884764
57.04,13.740025562576015,0.14870081473880697,8.203885813680028
57.120000000000005,13.721843531624607,0.14874403639633038,8.202125199372638
57.2,13.703676216020323,0.1487867374169845,8.200348147534363
57.28,13.685523719910815,0.14882892029230654,8.1985547525084
57.36,13.667386146475659,0.1488705875070599,8.196745108343995
57.44,13.649263597934164,0.1489117415392171,8.194919308298608
57.52,13.631156175553192,0.1489523848599431,8.193077445510019
57.6,13.613063979654958,0.14899251993357823,8.191219612757507
57.68,13.594987106161751,0.14903214921762106,8.189345902462854
57.76,13.576925650355168,0.1490712751627118,8.18745640669132
57.84,13.558879713696165,0.149109900212615,8.185551217152623
57.92,13.540849392522977,0.1491480268042029,8.183630425201935
58.0,13.522834782264663,0.14918565710067805,8.181694121840849
58.08,13.504835977449892,0.14922279360596125,8.179742397718375
58.160000000000004,13.486853071715759,0.14925943881050163,8.177775343131916
58.24,13.468886157816605,0.1492955951093286,8.175793048028257
58.32,13.45093532763282,0.14933126488953055,8.173795602004548
58.4,13.433000672179645,0.14936645053020955,8.171783094309275
58.480000000000004,13.415082281615993,0.1494011544024359,8.169755613843266
58.56,13.39718024525325,0.1494353788692025,8.167713249160654
58.64,13.37929465156409,0.14946912628537976,8.165656088470682
58.72,13.361425588191285,0.1495023989976698,8.163584219715107
58.800000000000004,13.343573141956508,0.14953519934456122,8.1614977303542
58.88,13.325737398869144,0.14956752965628367,8.15939670756745
58.96,13.30791844413511,0.14959939225476226,8.157281238192725
59.04,13.29011636216565,0.14963078945357236,8.15515140872725
59.120000000000005,13.272331236586151,0.1496617235578938,8.1530073053286
59.2,13.254563150244953,0.14969219684340687,8.150849013815685
59.28,13.23681218522216,0.14972221150237272,8.14867661966974
59.36,13.219078422838441,0.14975176989532407,8.146490208035306
59.44,13.201361943663855,0.14978087428867864,8.144289863721227
59.52,13.183662827526637,0.1498095269399018,8.142075671201626
59.6,13.165981153522033,0.14983773009745108,8.139847714616907
59.68,13.148316982480921,0.14986548600072108,8.137606077774729
59.76,13.130670381152848,0.14989279687998794,8.135350844150993
59.84,13.113041444996377,0.14991966495635403,8.133082096890845
59.92,13.095430249091415,0.1499460924416926,8.130799918809645
60.0,13.07783686775022,0.1499720815385924,8.128504392393962
60.08,13.060261374523808,0.14999763444030242,8.126195599798356
60.160000000000004,13.042703842208384,0.15002275333067647,8.12387362285585
60.24,13.02516434285176,0.15004744038411783,8.12153854307406
60.32,13.00764294775979,0.15007169776552387,8.11919044163408
60.4,12.990139727502777,0.15009552763023074,8.116829399393136
60.480000000000004,12.972654751921905,0.15011893242297714,8.114455496885578
60.56,12.955188090135652,0.15014191426403894,8.112068814323859
60.64,12.937739810546232,0.15016447514153716,8.109669431599533
60.72,12.920309980845992,0.15018661719045479,8.107257428284234
60.800000000000004,12.902898668023859,0.15020834253720192,8.104832883630664
60.88,12.88550593837174,0.15022965329959811,8.102395876573578
60.96,12.868131857490965,0.1502505515868545,8.099946485730783
61.04,12.850776487700124,0.15027103949955584,8.097484789404112
61.120000000000005,12.833439872711741,0.15029111912964283,8.095010865580411
61.2,12.816122093161702,0.15031079256039415,8.092524791932535
61.28,12.798823211240881,0.15033006186640874,8.090026645820332
61.36,12.781543288435884,0.15034892911358783,8.087516504291623
61.44,12.76428238553417,0.1503673963591172,8.084994444118825
61.52,12.747040562629175,0.1503854656514493,8.082460541769919
61.6,12.729817879125445,0.15040313903028546,8.07991487331173
61.68,12.712614393743747,0.1504204185653145,8.07735751455689
61.76,12.695430164526199,0.1504373067772758,8.074788541011136
61.84,12.678265248841388,0.1504538052951716,8.072208027874304
61.92,12.661119703389499,0.150469916143592,8.0696160500413
62.0,12.643993584207443,0.15048564133969294,8.067012682103133
62.08,12.626886946673965,0.15050098289322072,8.064397998347868
62.160000000000004,12.609799845514784,0.15051594280653646,8.061772072761634
62.24,12.592732334807703,0.15053052307464082,8.05913497902962
62.32,12.575684467987745,0.1505447256851984,8.056486790537061
62.4,12.558656297852265,0.15055855261856232,8.053827580370234
62.480000000000004,12.541647873276565,0.15057200584779884,8.05115742131744
62.56,12.524659247282331,0.1505850873387118,8.048476385870016
62.64,12.5076904714626,0.1505977990498672,8.045784546223304
62.72,12.490741595986972,0.15061014293261776,8.043081974277666
62.800000000000004,12.473812670405076,0.1506221209311275,8.040368741635739
62.88,12.456903743651464,0.1506337349823962,8.037644919533673
62.96,12.440014864050543,0.15064498703622362,8.034910579053456
63.04,12.423146079321457,0.15065587902118785,8.032165790922999
63.120000000000005,12.406297436583019,0.15066641283868637,8.02941062558004
63.2,12.389468982358604,0.15067659039878017,8.026645153173108
63.28,12.372660762581072,0.15068641360459017,8.023869443562537
63.36,12.355872822597666,0.1506958843523248,8.021083566321439
63.440000000000005,12.339105207174935,0.15070500453130747,8.018287590736692
63.52,12.322357960503622,0.1507137760240042,8.01548158580994
63.6,12.305631126203599,0.15072220070605122,8.012665620258561
63.68,12.288924747328757,0.15073028044628237,8.009839762516675
63.76,12.272238866371927,0.1507380171067569,8.00700408073612
63.84,12.255573524545651,0.15074541254278678,8.004158642787445
63.92,12.238928762810444,0.15075246860296448,8.001303516260895
64.0,12.222304622725405,0.15075918712919031,7.998438768467399
64.08,12.205701144538526,0.1507655699567002,7.995564466439567
64.16,12.189118367958182,0.15077161891409313,7.99268067693266
64.24,12.172556332157962,0.15077733552567701,7.989787466021646
64.32000000000001,12.156015075781495,0.15078272181681926,7.986884900047331
64.4,12.139494636947266,0.15078777959164735,7.983973045056131
64.48,12.122995053253463,0.15079251064095442,7.981051966686763
64.56,12.10651636178278,0.15079691674825374,7.978121730304487
64.64,12.090058599107257,0.15080099968978328,7.975182401002068
64.72,12.0736218012931,0.15080476123451036,7.972234043600743
64.8,12.057206003905508,0.15080820314413645,7.969276722651171
64.88,12.040811242013508,0.15081132717310167,7.966310502434395
64.96000000000001,12.02443755019476,0.15081413506858943,7.963335446962807
65.04,12.008084962540407,0.15081662857053116,7.9603516199811
65.12,11.991753512659885,0.15081880941161094,7.957359084967234
65.2,11.975443232562755,0.15082067931727008,7.954357905133395
65.28,11.95915414700449,0.15082224000571193,7.9513481434269515
65.36,11.942886294798049,0.15082349318790628,7.948329862531414
65.44,11.926639707390725,0.1508244405232401,7.945303124867399
65.52,11.910414415754353,0.15082508367278127,7.942267992593587
65.6,11.894210450389656,0.15082542437399457,7.939224527261832
65.68,11.878027841330578,0.15082546430489455,7.936172790207741
65.76,11.861866618148627,0.1508252051360043,7.933112843229015
65.84,11.845726809957224,0.150824648530352,7.9300447474196085
65.92,11.829608445416026,0.15082379614346672,7.926968563614683
66.0,11.813511552735276,0.15082264962337524,7.923884352391516
66.08,11.79743615968014,0.15082121061059778,7.920792174070417
66.16,11.781382293575051,0.1508194807381447,7.917692088715641
66.24,11.765349981308043,0.15081746163151247,7.914584156136308
66.32000000000001,11.749339249335096,0.15081515490868,7.911468435887312
66.4,11.733350123684465,0.150812562180105,7.908344987270243
66.48,11.717382629961046,0.15080968504872014,7.905213869334294
66.56,11.701436793350682,0.15080652510992937,7.902075140877184
66.64,11.685512628261199,0.1508030839516041,7.8989288604460635
66.72,11.66961016393577,0.15079936333646965,7.895775086338442
66.8,11.653729426304391,0.15079536473304078,7.892613876603087
66.88,11.637870438521146,0.15079108969161123,7.8894452890409585
66.96000000000001,11.622033223318194,0.15078653977780665,7.886269381083559
67.04,11.606217803009454,0.15078171655023975,7.883086208732094
67.12,11.5904241994943,0.15077662156052243,7.879895830176171
67.2,11.574652434261226,0.15077125635327787,7.876698302211114
67.28,11.558902528391535,0.1507656224661526,7.873493681388618
67.36,11.543174502563028,0.15075972142982877,7.870282024017683
67.44,11.527468377053687,0.15075355476803606,7.8670633861655626
67.52,11.511784171745353,0.15074712399756376,7.8638378236587085
67.6,11.496121906127412,0.15074043062827308,7.86060539208371
67.68,11.480481599300479,0.15073347616310914,7.857366146788249
67.76,11.464863269980082,0.150726262098113,7.854120142882032
67.84,11.449266936500345,0.15071878992243387,7.850867435237745
67.92,11.433692616817675,0.15071106118358207,7.847608078491989
68.0,11.418140324388588,0.15070307746234538,7.844342127046228
68.08,11.402610074249234,0.15069484011744436,7.841069635067738
68.16,11.387101887161101,0.1506863506184445,7.8377906564905455
68.24,11.371615779330504,0.1506776104286254,7.834505245016371
68.32000000000001,11.35615176658725,0.1506686210050093,7.831213454115579
68.4,11.340709864387854,0.1506593837983895,7.827915337028119
68.48,11.325290087818782,0.15064990025335864,7.824610946764468
68.56,11.309892451599644,0.1506401718083373,7.821300336106581
68.64,11.294516970086425,0.15063019989560233,7.817983557608826
68.72,11.279163657274712,0.15061998594131534,7.814660663598938
68.8,11.263832526802902,0.15060953136555097,7.811331706178961
68.88,11.248523591955434,0.15059883758232556,7.807996737226182
68.96000000000001,11.233236865666003,0.1505879059996253,7.804655808394095
69.04,11.217972360520768,0.15057673801943486,7.801308971113323
69.12,11.202730088761609,0.15056533503776579,7.797956276592585
69.2,11.187510062289297,0.15055369839582117,7.794597775819621
69.28,11.172312292666758,0.15054182949989128,7.791233519562148
69.36,11.157136790488623,0.15052972973939882,7.787863558368799
69.44,11.14198356265346,0.150517400485361,7.784487942570069
69.52,11.126852623114111,0.15050484310292467,7.781106715127316
69.60000000000001,11.111743981967406,0.15049205895139586,7.7777199314746
69.68,11.096657648979148,0.1504790493842692,7.774327641749257
69.76,11.081593633587103,0.15046581574925727,7.770929895342129
69.84,11.066551944903944,0.1504523593883203,7.767526741428206
69.92,11.051532591720237,0.15043868163769533,7.764118228967562
70.0,11.03653558250741,0.1504247838279259,7.760704406706265
70.08,11.021560925420701,0.15041066728389133,7.757285323177304
70.16,11.006608628302155,0.15039633332483626,7.753861026701522
70.24,10.991678698683572,0.1503817832644001,7.750431565388528
70.32000000000001,10.976771143789486,0.15036701841064645,7.746996987137615
70.4,10.961885970540129,0.1503520400660925,7.743557339638702
70.48,10.947023185554402,0.15033684952773868,7.740112670373242
70.56,10.932182795152842,0.15032144808709788,7.736663026615147
70.64,10.917364805360592,0.15030583703022493,7.733208455431712
70.72,10.902569221910365,0.15029001763774633,7.729749003684547
70.8,10.887796046593365,0.15027399118488924,7.726284718030486
70.88,10.87304528635882,0.15025775894151133,7.722815644922515
70.96000000000001,10.85831694672141,0.15024132217213007,7.719341830610701
71.04,10.843611032135254,0.15022468204984968,7.7158633211431065
71.12,10.828927546768366,0.15020783955035286,7.712380162366719
71.2,10.814266494505373,0.15019079620594417,7.708892399928371
71.28,10.799627878950268,0.15017355325297171,7.7054000792756625
71.36,10.78501170342915,0.15015611192227935,7.701903245657885
71.44,10.770417970992963,0.1501384734392313,7.698401944126943
71.52,10.75584668442023,0.15012063902373696,7.694896219538286
71.60000000000001,10.741297846219819,0.15010260989027552,7.691386116551812
71.68,10.726771458633642,0.15008438724792056,7.687871679632815
71.76,10.712267523639444,0.15006597230036495,7.684352953052887
71.84,10.697786042953497,0.15004736624594534,7.680829980890856
71.92,10.683327018033383,0.150028570277667,7.677302807033696
72.0,10.6688904500807,0.15000958558322838,7.673771462971309
72.08,10.654476340043825,0.14999041334504581,7.670235998765124
72.16,10.64008468220142,0.14997105474027833,7.666696461093508
72.24,10.625715474407954,0.14995151094085224,7.663152892935941
72.32000000000001,10.61136872298236,0.14993178311348582,7.659605337079456
72.4,10.597044427664203,0.14991187241971404,7.656053836119479
72.48,10.58274258794949,0.1498917800159132,7.652498432460684
72.56,10.568463203093648,0.14987150705332566,7.648939168317827
72.64,10.554206272114508,0.14985105467808457,7.645376085716604
72.72,10.53997179379531,0.14983042403123845,7.6418092264944955
72.8,10.525759766687685,0.14980961624877598,7.638238632301604
72.88,10.511570189114641,0.14978863246165058,7.63466434460151
72.96000000000001,10.497403059173559,0.14976747358509607,7.631086404672116
73.04,10.48325837473918,0.14974614078847986,7.62750485360649
73.12,10.4691361334666,0.14972463528726446,7.623919732313716
73.2,10.455036332794249,0.14970295818712884,7.620331081519736
73.28,10.440958969946887,0.14968111058859299,7.6167389417682
73.36,10.426904041938595,0.14965909358703774,7.613143353421312
73.44,10.412871545575769,0.14963690827272474,7.609544356660674
73.52,10.398861477460091,0.14961455573081622,7.605941991488134
73.60000000000001,10.384873833991545,0.14959203704139476,7.602336297726635
73.68,10.370908611371384,0.1495693532794834,7.598727315021054
73.76,10.356965805605139,0.14954650551506535,7.5951150828390555
73.84,10.343045412505589,0.14952349481310387,7.591499640471939
73.92,10.329147427695768,0.14950032223356216,7.587881027035476
74.0,10.315271846611942,0.1494769888314232,7.584259281470767
74.08,10.30141866450661,0.1494534956567097,7.580634442545081
74.16,10.287587876451486,0.1494298437545038,7.577006548852701
74.24,10.273779477340488,0.14940603416496706,7.573375638815782
74.32000000000001,10.259993461892734,0.1493820679233604,7.569741750685181
74.4,10.246229824655524,0.1493579460600637,7.566104922541315
74.48,10.232488560007342,0.149333669600596,7.5624651813518176
74.56,10.218769624671769,0.14930923956563508,7.558822566658268
74.64,10.205073013149892,0.14928465697103743,7.5551771225905275
74.72,10.191398745921134,0.1492599228278583,7.551528886386469
74.8,10.177746815993764,0.14923503814062664,7.547877895111756
74.88,10.164117216197832,0.14921000389151484,7.5442241856606005
74.96000000000001,10.1505099391879,0.14918482109436645,7.540567794756516
75.04,10.136924977445798,0.14915949074087917,7.536908758953068
75.12,10.123362323283374,0.1491340138180321,7.533247114634636
75.2,10.109821968845232,0.1491083913081053,7.5295828980171615
75.28,10.09630390611149,0.1490826241886994,7.525916145148901
75.36,10.082808126900526,0.14905671343275506,7.522246891911187
75.44,10.069334622871715,0.14903066000857254,7.518575174019173
75.52,10.055883385528194,0.1490044648798312,7.514901027022593
75.60000000000001,10.042454406219598,0.14897812900560906,7.511224486306518
75.68,10.029047676144808,0.14895165334040225,7.507545587092105
75.76,10.015663186354708,0.14892503883414465,7.503864364437351
75.84,10.002300927754924,0.14889828643222744,7.50018085323785
75.92,9.98896089110857,0.14887139707551847,7.49649508822755
76.0,9.975643067039003,0.14884437170038195,7.492807103979497
76.08,9.962347446032574,0.1488172112386979,7.489116934906596
76.16,9.949074018441358,0.14878991661788168,7.485424615262368
76.24,9.93582277448592,0.1487624887609036,7.481730179141697
76.32000000000001,9.922593704258057,0.14873492858630835,7.478033660481589
76.4,9.90938679772354,0.1487072370082346,7.474335093061923
76.48,9.896202044724875,0.14867941493643455,7.470634510506207
76.56,9.883039434984038,0.14865146327629328,7.466931946282331
76.64,9.869898958105223,0.14862338292884855,7.463227433703324
76.72,9.8567806035776,0.14859517482281137,7.459521005928102
76.8,9.843684360778058,0.14856683985657565,7.455812695962229
76.88,9.830610218973943,0.1485383788921325,7.452102536658662
76.96000000000001,9.817558094789854,0.14850979281434554,7.448390554482572
77.04,9.8045279965684,0.14848108250387584,7.444676778983296
77.12,9.79151994962666,0.14845224883720268,7.440961249783976
77.2,9.778533941671489,0.1484232926866438,7.43724399900244
77.28,9.765569960272025,0.14839421492037605,7.433525058602983
77.36,9.752627992861795,0.14836501640245583,7.4298044603970546
77.44,9.739708026740812,0.1483356979928395,7.426082236043931
77.52,9.726810049077681,0.14830626054740392,7.422358417051405
77.60000000000001,9.713934046911707,0.14827670491796702,7.418633034776459
77.68,9.701080007154994,0.14824703195230815,7.414906120425957
77.76,9.688247916594557,0.1482172424941886,7.411177705057319
77.84,9.675437761894413,0.1481873373833722,7.407447819579199
77.92,9.662649529597696,0.1481573174556456,7.403716494752173
78.0,9.649883206128756,0.1481271835428389,7.399983761189424
78.08,9.637138777795263,0.14809693647284622,7.396249649357412
78.16,9.624416230790315,0.14806657706964588,7.392514189576566
78.24,9.611715551194536,0.14803610615332122,7.388777412021958
78.32000000000001,9.59903672497818,0.1480055245400809,7.385039346723987
78.4,9.586379738003245,0.14797483304227937,7.381300023569066
78.48,9.573744576025566,0.14794403246843754,7.377559472300294
78.56,9.561131224696926,0.14791312362326303,7.373817722518143
78.64,9.548539669567147,0.14788210723791934,7.370074803681139
78.72,9.535969896086213,0.14785098416337183,7.366330745106547
78.8,9.523421889606361,0.1478197551948845,7.362585575971038
78.88,9.51089563538419,0.14778842112092877,7.3588393253113935
78.96000000000001,9.498391118582758,0.1477569827262107,7.355092022025166
79.04,9.485908324273696,0.14772544079169056,7.351343694871371
79.12,9.473447237439313,0.14769379609460184,7.34759437247117
79.2,9.461007842974682,0.14766204940847114,7.343844083308544
79.28,9.448590125689766,0.1476302015031371,7.340092855730981
79.36,9.436193998086061,0.1475982531447702,7.336340717950154
79.44,9.423819477772037,0.14756620509589183,7.332587695175387
79.52,9.411466573751959,0.1475340581153939,7.32883380999317
79.60000000000001,9.399135269511472,0.14750181295855816,7.325079096977229
79.68,9.386825548424689,0.14746947037707558,7.321323583706588
79.76,9.374537393755702,0.14743703111906573,7.317567297624445
79.84,9.362270788660096,0.14740449592909627,7.313810266038779
79.92,9.350025716186465,0.14737186554820222,7.3100525161229974
80.0,9.33780215927792,0.14733914071390547,7.306294074916557
